#  
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-07T23:08:38 [V7.4.6]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO service_protocol=ASU   IVOID of the protocol through which the data was retrieved
#INFO request_date=2025-04-07T23:08:38   Query execution date
#INFO request=https://vizier.cds.unistra.fr/viz-bin/asu-txt?-oc.form=sexa&-out.max=unlimited&-source=J/A+A/551/A79/rv1&-order=I&-out=JD&-out=RV&-out=e_RV&   Full request URL (POST)
#INFO contact=cds-question@unistra.fr   Email or URL to contact publisher
#INFO server_software=7.4.6   Software version
#INFO publisher=CDS   Data centre that produced the VOTable

#RESOURCE=yCat_35510079
#Name: J/A+A/551/A79
#Title: Radial velocity periodic variations in {tau} Ceti (Tuomi+, 2013)
#INFO ivoid=ivo://cds.vizier/j/a+a/551/a79     IVOID of underlying data collection     
#INFO creator=Tuomi M.     First author or institution     
#INFO cites=bibcode:2013A&A...551A..79T     Article or Data origin sources     
#INFO editor=Astronomy and Astrophysics     Editor name (article)     
#INFO original_date=2013     Year of the article publication     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/551/A79     Dataset landing page     
#INFO citation=doi:10.26093/cds/vizier.35510079     Dataset identifier that can be used for citation     
#INFO publication_date=2017-06-27     Date of first publication in the data centre     
#INFO rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html     Licence URI     
#Table J_A_A_551_A79_rv1:
#Name: J/A+A/551/A79/rv1
#Title: UCLES velocities of HD 10700
#---Details of Columns:
    JD (d)     (F11.3) Julian Date [ucd=time.epoch]
    RV (m/s)   (F6.2)  Radial velocity [ucd=phys.veloc;pos.heliocentric]
    e_RV (m/s) (F5.2)  rms uncertainty on RV [ucd=stat.error]
----------- ------ -----
2452151.323  -7.99  2.13
2452151.324  -1.09  2.26
2452190.185  -0.76  2.04
2452190.189  -7.50  2.61
2452190.193  -3.79  4.02
2452190.197   0.88  2.34
2452421.339  -6.98  1.49
2452421.342  -6.36  1.48
2452422.337  -7.72  1.76
2452422.339  -3.54  1.57
2452423.338  -5.73  1.61
2452423.339  -5.62  1.51
2452424.343  -4.83  1.73
2452424.344  -5.95  1.57
2452425.340  -5.56  1.54
2452425.341  -0.94  1.55
2452454.347   0.92  1.64
2452454.349  -4.94  1.61
2452454.350  -0.94  1.99
2452455.349   3.17  1.36
2452455.350   2.65  1.37
2452456.344   2.63  1.62
2452477.313  -0.41  1.66
2452510.278  -2.92  1.70
2452510.282  -1.62  1.50
2452511.139  -1.49  1.65
2452511.141  -4.67  1.73
2452511.142  -3.15  1.73
2452511.144  -1.23  1.68
2452591.997  -2.58  1.87
2452591.998   2.52  1.76
2452591.999   2.69  1.90
2452593.038   2.52  1.75
2452593.042   0.30  1.75
2452593.046   1.18  1.67
2452593.052   2.02  1.72
2452593.058   1.87  1.62
2452593.063   2.86  1.85
2452593.067  -1.19  1.99
2452593.069  -1.79  2.46
2452593.070  -3.02  5.18
2452593.081  -2.18  1.84
2452593.087   3.16  3.33
2452594.027   1.25  1.82
2452594.029  -0.59  1.90
2452594.031   0.10  1.81
2452595.023  -2.88  1.97
2452595.024  -2.19  1.87
2452595.026  -2.98  2.11
2452598.085   0.90  1.67
2452598.087  -0.78  1.60
2452598.088  -1.97  1.76
2452599.046  -3.42  1.86
2452599.050  -2.25  2.59
2452599.054  -0.95  2.27
2452599.067 -10.36  3.06
2452599.071  -2.98  1.97
2452599.077  -0.30  1.66
2452599.083  -1.73  1.82
2452599.088   1.24  1.59
2452600.113   2.93  1.83
2452600.118   2.22  1.68
2452600.122  -0.14  1.66
2452654.909   3.14  2.67
2452654.911  -2.71  1.64
2452708.885  21.15  5.26
2452708.887   0.23  5.11
2452708.889   3.23  5.30
2452710.876  -2.38  1.70
2452710.877   0.17  1.72
2452710.878  -2.57  1.74
2452711.883   3.84  1.52
2452711.884   2.45  1.53
2452711.886   3.96  1.49
2452784.336  -2.05  1.68
2452784.337   0.29  1.62
2452784.338  -2.06  1.72
2452784.339   1.55  1.63
2452785.336  -6.84  8.06
2452785.337  -9.54  3.51
2452785.339  -1.49  2.72
2452857.287 -12.35  2.03
2452857.289   0.69  2.12
2452857.290  -3.23  1.78
2452857.292  -4.16  1.72
2452858.195 -19.04  5.44
2452858.197  -1.20  3.52
2452858.199  -2.60  5.55
2452858.201  -2.51  2.63
2452858.203  -3.58  2.14
2452858.250  -1.30  2.23
2452858.252  -1.61  2.53
2452858.255  -1.93  2.19
2452858.257  -2.98  2.26
2452859.260  -3.22  1.58
2452859.262  -2.71  1.42
2452860.340   3.33  1.51
2452860.342   1.93  1.44
2452860.343  -0.22  1.58
2452860.344  -2.00  1.50
2452860.346   0.65  1.56
2452861.341   0.12  1.53
2452861.343   4.55  1.59
2452943.119   1.80  1.71
2452943.120  -0.70  1.80
2452943.982   2.52  3.27
2452943.985   0.39  4.32
2452945.131   4.13  2.08
2452945.132   3.56  1.91
2452946.077   5.72  2.33
2452946.078  14.73  3.32
2452947.073  20.82  2.81
2452947.074   9.58  1.99
2453003.959  -3.18  1.79
2453003.960  -0.63  1.91
2453007.057  -0.94  1.86
2453007.058   0.43  1.84
2453007.991  -7.15  1.93
2453007.993  -2.81  2.32
2453007.995  -2.89  1.58
2453007.996  -2.77  1.50
2453040.946  -2.24  1.77
2453040.947  -1.39  1.79
2453042.935   0.66  1.69
2453042.937  -1.50  1.71
2453044.903  -1.19  2.33
2453044.904   6.82  2.50
2453214.250  -2.02  1.78
2453214.251  -0.52  1.75
2453214.254  -2.50  1.51
2453214.256  -2.79  1.49
2453215.328  -4.50  1.43
2453215.342  -6.33  1.75
2453215.343  -7.46  1.69
2453215.345  -1.82  1.65
2453215.347  -6.40  1.44
2453215.348  -4.72  1.47
2453216.282  -2.14  1.61
2453216.283   0.45  1.49
2453217.348  -0.87  1.59
2453217.349  -0.09  1.66
2453218.297  -3.69  1.63
2453218.299  -0.46  1.58
2453218.300  -1.78  1.72
2453218.302  -1.44  1.63
2453218.304  -1.21  1.78
2453218.306  -4.09  1.66
2453243.320  -2.23  1.77
2453243.321   3.00  1.63
2453245.292  -0.22  1.98
2453245.326   3.03  1.82
2453245.327  -3.92  1.88
2453246.109  -2.29  2.06
2453246.110  -2.07  2.75
2453246.112  -3.99  3.69
2453281.155   3.13  1.93
2453281.156   2.43  1.82
2453282.199   1.43  2.15
2453282.200   5.46  1.86
2453283.165   2.56  1.81
2453283.168  -1.86  1.77
2453398.926   0.46  1.34
2453398.928   0.10  1.36
2453398.930   0.86  1.43
2453398.932  -1.28  1.32
2453399.980  -0.04  1.72
2453399.982  -2.20  1.51
2453399.984   2.58  1.53
2453399.986  -2.96  1.51
2453399.989  -1.11  1.56
2453399.991  -0.50  1.59
2453400.920   0.89  1.40
2453400.922  -1.56  1.42
2453400.924   0.06  1.35
2453400.926   1.46  1.43
2453402.935  -2.70  1.71
2453402.937  -1.58  1.57
2453402.938  -1.82  1.71
2453402.939   1.60  1.64
2453403.927   3.66  2.03
2453403.930   0.26  1.71
2453403.933  -0.94  1.78
2453403.936  -2.96  1.59
2453403.939   0.50  1.67
2453404.965  -2.48  1.46
2453404.967  -4.66  1.37
2453404.969  -4.02  1.46
2453404.971  -2.97  1.66
2453508.337   4.68  2.07
2453508.338   0.65  1.87
2453508.340  -2.04  2.25
2453508.341  -4.55  1.97
2453516.342  -4.53  1.64
2453516.344  -3.39  1.69
2453516.347  -6.59  1.60
2453517.346  -1.27  1.73
2453517.348  -5.53  1.67
2453517.349  -6.89  1.69
2453517.351  -1.49  1.62
2453520.346  -2.65  1.45
2453520.348  -4.69  1.41
2453520.350  -2.93  1.57
2453522.343  -3.55  1.58
2453522.345  -5.07  1.61
2453522.348  -3.46  1.59
2453523.347  -2.45  1.47
2453523.349  -0.06  1.55
2453523.350  -5.68  1.52
2453523.352  -2.09  1.53
2453523.353  -0.21  1.59
2453523.354  -3.66  1.54
2453523.356  -0.74  1.34
2453569.343   2.35  2.01
2453569.344  -1.87  2.13
2453569.346  -7.39  2.08
2453569.347   0.02  2.01
2453570.347  -1.50  1.52
2453570.349  -0.43  1.46
2453570.350   1.14  1.57
2453570.352  -0.03  1.52
2453571.344  -0.45  1.72
2453571.345  -5.15  1.64
2453571.347   0.70  1.62
2453571.348  -5.03  1.73
2453572.342   0.15  1.74
2453572.345   0.35  1.57
2453572.349   1.42  1.55
2453572.352  -0.38  1.52
2453573.240   0.00  1.46
2453573.243   2.22  1.38
2453573.245   0.54  1.38
2453573.248  -0.39  1.48
2453574.301  -1.41  1.47
2453574.303   1.21  1.44
2453574.305  -0.89  1.41
2453574.306  -1.38  1.55
2453576.242  -0.57  1.55
2453576.243  -1.73  1.54
2453576.245   0.31  1.44
2453576.246  -1.11  1.53
2453577.241  -1.94  1.56
2453577.243  -0.87  1.61
2453577.244   0.79  1.63
2453577.246   0.96  1.55
2453579.262  -3.05  1.50
2453579.263  -2.90  1.62
2453579.264  -1.08  1.62
2453579.265  -2.86  1.53
2453615.159  -1.20  1.68
2453615.162  -3.54  1.63
2453615.164  -4.24  1.69
2453615.166  -1.69  1.62
2453615.168  -3.50  1.80
2453615.170   3.04  1.74
2453615.172  -2.69  1.76
2453619.161  -0.71  1.57
2453619.163  -0.86  1.55
2453619.165   0.75  1.68
2453619.168   0.60  1.70
2453619.170  -1.02  1.68
2453619.172  -0.78  1.70
2453619.174   0.77  1.68
2453619.176   0.84  1.71
2453620.134   0.32  1.62
2453620.136  -2.45  1.73
2453620.138   0.93  1.68
2453620.140  -2.09  1.62
2453620.143   1.37  1.74
2453620.145   0.19  1.76
2453620.147   0.69  1.68
2453620.149   1.75  1.61
2453621.130   2.34  1.63
2453621.132   5.20  1.66
2453621.134   2.92  1.55
2453621.136   3.32  1.53
2453621.139   1.83  1.53
2453621.141   3.00  1.58
2453621.143   7.24  1.54
2453621.145   1.15  1.56
2453622.131   0.49  1.59
2453622.133   3.15  1.55
2453622.135   4.25  1.50
2453622.138   0.54  1.63
2453622.140   0.90  1.50
2453622.142   1.51  1.50
2453622.144   1.59  1.54
2453622.146   2.13  1.56
2453623.149   0.80  1.55
2453623.151   0.44  1.55
2453623.153   1.95  1.50
2453623.155   1.60  1.55
2453623.158   0.22  1.65
2453623.160   1.39  1.60
2453623.162   0.37  1.65
2453623.164   0.31  1.49
2453626.250  -5.09  1.77
2453626.251  -5.90  1.96
2453626.252  -5.89  2.17
2453626.254  -4.18  2.13
2453626.255  -4.97  2.00
2453626.257  -5.88  2.06
2453628.217  -2.67  2.72
2453628.218 -15.18  2.68
2453628.219  -3.56  2.61
2453628.220   2.17  2.26
2453628.221  -1.89  2.33
2453629.157  -2.73  1.93
2453629.158  -0.10  1.80
2453629.159   0.60  1.82
2453629.161  -1.43  1.75
2453632.219   5.28  2.07
2453632.220  -3.50  2.08
2453632.221   4.79  2.03
2453632.222  -3.47  2.08
2453632.223  -3.61  2.20
2453665.137  -2.22  1.80
2453665.139  -1.41  1.77
2453665.140  -1.77  1.84
2453665.141   0.25  1.82
2453666.135   1.12  1.91
2453666.136  -5.53  1.83
2453666.137  -0.21  1.71
2453666.139  -0.27  1.83
2453668.166  -1.65  2.03
2453668.167  -3.69  2.15
2453668.169  -4.11  2.35
2453668.170  -3.91  2.05
2453668.171  -1.58  2.28
2453669.163  -2.76  1.86
2453669.164  -4.13  1.80
2453669.165  -2.00  2.08
2453669.167  -3.62  1.94
2453670.146  -0.29  2.04
2453670.148  -5.49  2.14
2453670.149  -5.98  2.09
2453670.151  -0.55  2.18
2453671.189  -1.64  2.12
2453671.190  -5.56  1.84
2453671.192  -4.87  1.98
2453671.194  -3.08  2.08
2453698.069  -3.91  2.28
2453698.072  -0.33  2.12
2453698.074   3.08  2.20
2453698.076  -1.80  1.92
2453698.078  -1.95  1.99
2453700.079  -5.47  2.05
2453700.080   0.22  2.08
2453700.081  -2.17  1.72
2453700.083  -0.20  1.86
2453702.098  -4.00  1.97
2453702.100  -2.72  2.01
2453702.103  -3.09  1.93
2453702.105   0.84  1.96
2453703.109  -0.68  1.67
2453703.112  -0.49  1.56
2453703.114  -1.42  1.65
2453749.969   2.07  1.66
2453749.971   1.40  1.79
2453749.972   0.46  1.73
2453749.974  -1.16  1.70
2453938.347  -1.84  1.92
2453938.348   1.04  1.87
2453938.349   0.63  1.80
2453938.350   2.70  1.92
2453942.347  -4.81  1.47
2453942.348  -0.25  1.47
2453942.350  -0.73  1.52
2453942.351  -2.89  1.56
2453945.337  -2.65  1.49
2453945.339  -2.25  1.43
2453945.340  -1.74  1.44
2453945.341  -1.56  1.33
2454008.204  -2.60  1.84
2454008.205  -2.45  1.68
2454008.207   1.87  1.77
2454008.208  -2.96  1.67
2454009.165   2.95  1.94
2454011.178   0.94  1.70
2454011.180   2.97  1.62
2454011.181   1.97  1.57
2454012.157   4.34  1.92
2454012.159   4.07  1.76
2454012.160   4.26  1.94
2454012.162   0.32  1.81
2454014.214   2.88  1.73
2454014.216   0.89  1.84
2454014.218  -1.88  1.72
2454014.220  -3.32  1.79
2454015.152 -12.13  4.11
2454015.156  -3.24  2.80
2454015.160   1.98  1.99
2454015.164   2.33  1.69
2454015.168   0.48  1.64
2454018.181  -2.31  1.77
2454018.183  -1.08  1.78
2454018.184  -1.33  1.68
2454038.142   5.93  2.29
2454038.143  11.64  2.07
2454038.145   5.80  1.77
2454038.146   4.65  1.87
2454038.148   3.12  1.79
2454039.104   6.60  1.79
2454039.105  12.12  2.70
2454039.121   6.07  2.59
2454039.122  11.64  2.64
2454039.123   2.24  2.44
2454041.094   2.66  2.03
2454041.095   0.44  1.77
2454041.096   2.36  1.91
2454041.097   3.30  1.77
2454110.931  -2.09  1.63
2454110.937  -4.72  1.42
2454110.939  -5.78  1.48
2454111.920   0.85  1.37
2454111.922  -4.19  1.39
2454111.924  -1.40  1.37
2454111.926  -2.24  1.42
2454111.928  -3.08  1.35
2454113.007  -7.36  1.50
2454113.009  -3.81  1.44
2454113.011  -5.32  1.47
2454113.013  -2.82  1.43
2454113.916  -7.62  1.63
2454113.918  -6.70  1.61
2454113.920  -3.61  1.61
2454113.922   2.01  1.54
2454114.914  -0.24  1.70
2454114.915  -2.47  1.61
2454114.918  -3.12  1.39
2454118.939  -3.33  2.02
2454118.940   2.23  1.76
2454118.941  -1.67  1.60
2454118.943   2.23  1.68
2454118.944  -1.46  1.79
2454118.945   1.86  1.67
2454118.946   0.33  1.69
2454118.947  -1.65  1.75
2454118.949  -3.38  1.87
2454118.950   4.99  1.74
2454118.951  -1.16  1.76
2454120.973  -0.05  1.42
2454120.975   1.34  1.55
2454120.976   0.41  1.60
2454120.977  -2.18  1.53
2454120.978   0.23  1.65
2454120.979   2.13  1.48
2454120.981  -0.70  1.55
2454120.982  -2.62  1.53
2454120.983   1.01  1.59
2454120.984  -1.52  1.50
2454120.985  -2.47  1.52
2454120.987  -2.49  1.47
2454125.968   0.89  1.82
2454125.969   0.87  1.85
2454125.970   2.66  1.76
2454125.971   0.68  1.82
2454125.972  -0.99  1.68
2454125.973   0.94  1.93
2454125.974   3.21  1.91
2454125.975   0.08  1.75
2454125.976   3.44  1.89
2454125.977   4.83  1.86
2454125.979   3.01  1.71
2454125.980   0.95  1.94
2454125.981   5.35  1.73
2454126.964   0.89  1.72
2454126.965   0.01  1.81
2454126.966  -1.74  1.76
2454126.967   2.19  1.72
2454126.968   1.40  1.75
2454126.969   1.73  1.79
2454126.970   0.41  1.76
2454126.971   1.32  1.77
2454126.972  -0.93  1.76
2454126.973  -0.98  1.96
2454126.974   0.88  1.73
2454126.976   2.32  1.86
2454126.977  -0.03  1.74
2454127.972  -2.39  1.46
2454127.973  -1.46  1.63
2454127.975  -2.17  1.48
2454127.976  -0.89  1.54
2454127.978  -2.00  1.54
2454127.979   3.41  1.45
2454127.981  -4.05  1.42
2454127.982   1.38  1.58
2454127.983  -1.67  1.49
2454128.966  -1.51  1.72
2454128.967   2.05  2.37
2454128.968  -4.22  1.75
2454128.969  -5.48  1.48
2454128.970   1.04  1.50
2454128.971  -2.04  1.46
2454128.972   0.74  1.70
2454128.973  -1.34  1.61
2454128.974   0.73  1.56
2454128.975   1.95  1.82
2454128.976  -1.05  2.00
2454128.978  -2.57  1.61
2454128.979   1.16  1.64
2454129.988   4.64  2.04
2454129.989   4.14  1.82
2454129.991  -2.59  1.77
2454129.992  -1.85  1.96
2454129.993   0.44  2.00
2454129.995  -2.50  1.88
2454129.996  -0.19  2.01
2454129.998   2.18  2.02
2454129.999   6.94  2.13
2454130.001  -2.62  1.94
2454130.002   5.89  2.24
2454130.966  -3.41  1.76
2454130.967   0.40  1.69
2454130.968  -2.46  1.82
2454130.969  -1.28  1.90
2454130.970  -5.25  1.84
2454130.971  -2.62  1.76
2454130.972  -0.97  1.71
2454130.973  -4.34  1.67
2454130.974  -3.68  1.96
2454130.976  -3.07  1.93
2454130.977   1.21  1.85
2454130.978   1.18  1.87
2454130.979  -1.38  1.79
2454131.982  -5.98  1.61
2454131.983  -0.95  1.68
2454131.984  -0.39  1.71
2454131.986  -3.29  1.75
2454131.987  -1.80  1.79
2454131.989   1.67  2.02
2454131.990   0.24  1.82
2454131.992  -3.81  1.79
2454131.993  -1.22  2.08
2454131.995   0.90  1.66
2454133.979   0.95  1.90
2454133.979   0.95  1.90
2454133.980  -1.41  1.79
2454133.981  -6.46  1.94
2454133.982  -1.53  1.94
2454133.984  -1.37  2.12
2454133.985  -6.60  2.22
2454133.986  -8.24  1.98
2454133.987  -1.66  2.12
2454133.988  -5.35  2.11
2454133.989   0.53  2.08
2454133.990   0.46  2.01
2454133.991  -4.96  2.42
2454133.992  -7.67  2.12
2454136.917  -3.75  1.43
2454136.918   3.45  1.86
2454136.919  -1.61  1.91
2454136.920  -1.07  1.68
2454136.921   0.23  1.88
2454136.922  -3.83  1.85
2454136.923  -2.51  1.77
2454136.923  -2.51  1.77
2454136.924  -0.53  1.82
2454136.926   0.53  1.86
2454136.927   0.34  1.85
2454136.928  -0.22  2.01
2454136.929  -1.09  1.76
2454136.930  -0.52  1.75
2454136.931  -2.15  1.77
2454137.947   1.22  2.61
2454137.949  -2.86  1.86
2454137.952  -6.75  1.59
2454137.955  -3.72  1.48
2454137.957  -6.17  1.69
2454137.960  -5.24  1.52
2454137.963  -3.49  1.54
2454137.966  -5.08  1.68
2454139.904  -0.15  1.78
2454139.906  -7.16  1.71
2454139.907  -2.70  1.72
2454139.909  -2.06  1.72
2454139.910  -2.43  1.59
2454139.912  -1.62  1.73
2454139.913  -2.37  1.80
2454139.915  -2.48  1.70
2454139.917  -6.93  1.72
2454140.968  -0.89  1.83
2454140.969  -2.36  1.80
2454140.971  -2.28  1.82
2454140.973   2.00  1.68
2454140.974  -1.43  1.78
2454140.976  -4.32  1.92
2454140.977  -1.72  1.96
2454140.979  -0.28  1.74
2454140.980  -4.31  1.94
2454142.917  -1.31  1.81
2454142.918  -2.64  1.85
2454142.920  -0.91  1.84
2454142.921  -1.08  1.91
2454142.922  -4.75  1.76
2454142.924  -5.36  1.87
2454142.925  -2.23  1.87
2454142.927  -3.11  1.75
2454142.928  -1.69  1.80
2454142.930  -0.52  1.84
2454145.930  -0.94  1.69
2454145.932  -2.46  1.60
2454145.933  -1.06  1.73
2454145.935  -0.05  1.74
2454145.937  -0.03  1.71
2454145.938  -1.20  1.61
2454145.940  -4.08  1.75
2454145.941  -2.89  1.53
2454145.943  -1.30  1.66
2454146.903  -1.38  1.65
2454146.905   1.24  1.77
2454146.906  -0.91  1.72
2454146.908   3.52  2.02
2454146.909   2.75  2.83
2454146.913  -3.85  2.30
2454146.918  -0.42  4.94
2454149.913  -1.56  1.72
2454149.915   1.92  1.79
2454149.916   1.25  1.79
2454149.918  -2.12  1.73
2454149.919  -3.06  1.79
2454149.920  -6.20  1.62
2454149.922  -0.41  1.72
2454149.923   2.11  1.68
2454149.925  -0.06  1.91
2454149.926  -2.69  1.76
2454154.893  -4.53  2.19
2454154.894  -2.71  2.05
2454154.896  -3.96  2.05
2454154.897  -1.33  2.14
2454154.898   0.43  2.15
2454154.899  -6.64  2.06
2454154.900  -3.26  2.22
2454154.902  -0.88  2.11
2454154.903  -4.08  2.11
2454154.904  -2.15  2.26
2454255.326  -2.74  1.88
2454255.327  -4.62  1.88
2454255.328  -0.45  1.84
2454334.222  -5.03  1.76
2454334.224  -3.80  1.77
2454334.226  -6.60  1.64
2454334.228  -7.37  1.83
2454337.054  -8.50  1.85
2454337.056 -11.25  2.06
2454337.067  -8.09  1.85
2454337.069  -6.29  1.80
2454338.336  -5.42  1.64
2454338.338  -6.74  1.65
2454338.339  -5.41  1.75
2454369.170   3.91  1.65
2454369.171   5.88  1.57
2454369.172   3.25  1.73
2454369.174   6.91  1.68
2454369.175   4.64  1.57
2454372.154   5.90  1.73
2454372.155   1.61  1.72
2454372.157   0.37  1.70
2454372.158   7.54  2.02
2454425.118  -4.74  1.58
2454425.120  -5.87  1.61
2454425.122  -5.36  1.49
2454427.035  -8.41  3.82
2454429.994  -3.17  1.63
2454429.995  -4.00  1.60
2454429.996  -2.11  1.62
2454429.997  -1.91  1.76
2454431.019  -5.03  1.73
2454431.021  -3.81  1.59
2454431.022  -1.78  1.61
2454431.024  -4.02  1.64
2454432.010  -2.31  2.86
2454432.012  -4.53  2.12
2454432.013  -3.64  1.95
2454755.088  -7.15  2.00
2454755.093  -5.98  1.91
2454755.168  -4.51  1.84
2454755.172  -5.25  1.92
2454776.090   0.32  1.72
2454776.092   0.61  1.54
2454776.093   1.44  1.57
2454840.916  -5.23  1.38
2454845.924  -5.68  1.35
2454897.899  -2.18  1.95
2454897.900  -1.32  1.90
2454897.902  -2.37  2.09
2455014.240  -3.45  2.16
2455014.264  -5.54  1.87
2455020.340  -2.50  1.55
2455020.342  -0.72  1.54
2455020.344  -4.21  1.63
2455021.334   0.70  1.55
2455021.336  -1.77  1.49
2455021.338  -0.38  1.61
2455021.340  -2.20  1.56
2455021.342  -3.03  1.50
2455024.345  -5.93  1.91
2455024.347  -2.52  2.01
2455024.348   0.83  2.11
2455029.323  -3.89  1.60
2455029.328  -0.64  1.57
2455029.332  -3.32  1.61
2455030.282  -0.05  1.55
2455030.284  -2.26  1.60
2455030.286  -1.73  1.58
2455030.288  -5.70  1.54
2455030.290  -1.17  1.55
2455030.292  -4.18  1.55
2455031.242  -4.62  1.72
2455031.244  -4.78  1.61
2455031.246  -2.28  1.84
2455031.248  -3.77  1.69
2455031.250  -1.52  1.62
2455032.289  -5.10  1.68
2455032.290  -3.89  1.55
2455032.292  -5.24  1.57
2455032.294  -5.34  1.54
2455032.296  -4.90  1.64
2455032.298  -4.68  1.59
2455033.280  -1.89  1.70
2455033.282  -0.81  1.68
2455033.283   0.09  1.79
2455033.285  -6.33  1.71
2455033.287   2.88  1.74
2455035.355  -7.82  1.66
2455035.357  -6.23  1.77
2455035.359  -8.60  1.67
2455036.341  -4.22  1.41
2455036.345  -3.52  1.43
2455037.285  -3.76  1.48
2455037.288  -3.79  1.44
2455037.290  -3.52  1.46
2455037.293  -3.28  1.45
2455037.295  -0.30  1.46
2455037.298  -0.77  1.43
2455040.263  -6.15  1.60
2455040.267  -6.18  1.58
2455040.271  -5.09  1.48
2455041.291  -9.67  1.82
2455041.296   1.75  2.54
2455042.226  -6.52  1.74
2455042.228  -1.65  1.61
2455042.230  -6.84  2.49
2455043.228  -5.28  2.76
2455043.249  -6.23  1.63
2455044.336  -2.18  1.65
2455044.338  -3.60  1.59
2455044.340  -7.71  1.58
2455045.288  -7.97  2.08
2455045.292  -9.86  1.65
2455045.296  -6.48  1.84
2455045.300  -7.09  1.77
2455046.333  -5.36  1.45
2455046.335  -6.42  1.31
2455046.338  -3.86  1.41
2455048.224  -7.04  2.00
2455048.226  -5.94  1.66
2455048.228  -4.65  1.62
2455048.230  -3.75  1.61
2455048.232  -4.62  1.71
2455048.234   0.20  1.58
2455049.335  -7.17  1.70
2455049.337  -2.38  1.54
2455049.339  -5.73  1.53
2455049.341   0.33  1.62
