time,mnvel,errvel,tel,inst,source
2457849.00623,-1.46,3.113292,,apf,callegacy
2457853.963859,-2.0,1.82,,apf,hirsch2021
2457858.918666,1.87,2.440445,,apf,callegacy
2457865.945964,2.14,1.8,,apf,hirsch2021
2457872.895264,0.43,1.940718,,apf,callegacy
2457875.952801,-4.45,2.1,,apf,hirsch2021
2457877.942836,1.91,2.2,,apf,hirsch2021
2457881.885268,-9.4,2.06,,apf,hirsch2021
2457893.861305,-6.17,1.664056,,apf,callegacy
2457894.879185,-3.03,2.09,,apf,hirsch2021
2457897.837528,0.58,1.800465,,apf,callegacy
2457901.864159,-1.11,1.84,,apf,hirsch2021
2457909.774798,0.16,1.740365,,apf,callegacy
2457911.781414,6.71,1.76,,apf,hirsch2021
2457913.122065,-2.11,1.422218,,hiresj,callegacy
2457913.12335,-3.04,1.470019,,hiresj,callegacy
2457917.824867,2.19,1.56,,apf,hirsch2021
2457918.833481,1.01,1.673481,,apf,callegacy
2457919.832384,-3.28,1.773396,,apf,callegacy
2457927.750843,-6.26,1.78,,apf,hirsch2021
2457931.801822,-8.82,1.65,,apf,hirsch2021
2457933.802636,-5.11,1.472136,,apf,callegacy
2457934.06331,-8.13,1.175688,,hiresj,callegacy
2457934.06456,-7.73,1.241402,,hiresj,callegacy
2457934.06456,-7.73,1.241402,,hiresj,callegacy
2457934.065185,-7.01,1.13996,,hiresj,callegacy
2457934.065811,-6.49,1.130614,,hiresj,callegacy
2457934.067049,-9.6,1.140165,,hiresj,callegacy
2457934.067674,-10.8,1.20396,,hiresj,callegacy
2457934.067674,-10.8,1.20396,,hiresj,callegacy
2457934.068288,-6.27,1.201608,,hiresj,callegacy
2457934.068913,-11.96,1.124029,,hiresj,callegacy
2457934.069526,-8.56,1.111962,,hiresj,callegacy
2457934.070139,-9.49,1.087885,,hiresj,callegacy
2457934.07139,-8.83,1.050603,,hiresj,callegacy
2457934.072026,-9.24,1.124103,,hiresj,callegacy
2457934.072026,-9.24,1.124103,,hiresj,callegacy
2457934.07264,-9.31,1.123253,,hiresj,callegacy
2457934.073253,-8.89,1.055369,,hiresj,callegacy
2457934.074457,-10.68,1.116039,,hiresj,callegacy
2457934.07507,-11.99,1.124198,,hiresj,callegacy
2457934.075695,-10.31,1.143809,,hiresj,callegacy
2457934.076297,-10.01,1.172968,,hiresj,callegacy
2457934.076297,-10.01,1.172968,,hiresj,callegacy
2457934.077524,-9.08,1.051044,,hiresj,callegacy
2457934.078138,-11.1,1.078701,,hiresj,callegacy
2457934.078786,-8.87,1.103194,,hiresj,callegacy
2457934.079399,-9.28,1.106855,,hiresj,callegacy
2457934.079399,-9.28,1.106855,,hiresj,callegacy
2457934.080626,-9.84,1.165127,,hiresj,callegacy
2457934.080626,-9.84,1.165127,,hiresj,callegacy
2457934.081865,-11.88,1.212493,,hiresj,callegacy
2457934.081865,-11.88,1.212493,,hiresj,callegacy
2457934.082478,-9.08,1.189307,,hiresj,callegacy
2457934.083068,-10.04,1.093374,,hiresj,callegacy
2457934.083693,-7.39,1.073586,,hiresj,callegacy
2457934.08492,-6.92,1.093352,,hiresj,callegacy
2457934.085545,-8.26,1.099322,,hiresj,callegacy
2457934.086159,-6.22,1.173983,,hiresj,callegacy
2457934.086159,-6.22,1.173983,,hiresj,callegacy
2457934.087386,-11.97,1.106998,,hiresj,callegacy
2457934.087999,-7.19,1.116561,,hiresj,callegacy
2457934.088601,-9.23,1.139497,,hiresj,callegacy
2457934.089215,-6.95,1.142962,,hiresj,callegacy
2457934.089828,-11.3,1.183585,,hiresj,callegacy
2457934.089828,-11.3,1.183585,,hiresj,callegacy
2457934.091078,-6.41,1.180484,,hiresj,callegacy
2457934.091078,-6.41,1.180484,,hiresj,callegacy
2457934.091692,-10.76,1.151255,,hiresj,callegacy
2457934.092293,-8.99,1.072231,,hiresj,callegacy
2457934.093555,-8.0,1.196184,,hiresj,callegacy
2457934.093555,-8.0,1.196184,,hiresj,callegacy
2457934.094794,-9.69,1.125082,,hiresj,callegacy
2457934.095407,-9.93,1.13285,,hiresj,callegacy
2457934.095407,-9.93,1.13285,,hiresj,callegacy
2457934.096669,-10.52,1.10571,,hiresj,callegacy
2457934.097271,-8.31,1.11817,,hiresj,callegacy
2457934.097896,-9.41,1.152069,,hiresj,callegacy
2457934.098521,-6.17,1.171403,,hiresj,callegacy
2457934.098521,-6.17,1.171403,,hiresj,callegacy
2457934.099771,-8.44,1.177723,,hiresj,callegacy
2457934.100407,-6.17,1.213002,,hiresj,callegacy
2457934.100407,-6.17,1.213002,,hiresj,callegacy
2457934.101021,-10.01,1.107823,,hiresj,callegacy
2457934.102236,-13.48,1.101012,,hiresj,callegacy
2457934.102236,-13.48,1.101012,,hiresj,callegacy
2457934.102861,-8.63,1.100309,,hiresj,callegacy
2457937.996721,-3.58,1.84,,apf,hirsch2021
2457941.748064,1.06,1.82,,apf,hirsch2021
2457961.923496,-3.27,2.52,,apf,hirsch2021
2457962.944409,0.45,2.042339,,apf,callegacy
2457964.928316,6.64,2.13,,apf,hirsch2021
2457966.951586,5.22,1.972534,,apf,callegacy
2457971.962805,-4.58,1.88,,apf,hirsch2021
2457972.926421,-6.05,1.82,,apf,hirsch2021
2457987.893218,2.45,1.841552,,apf,callegacy
2457990.87892,1.14,1.461447,,apf,callegacy
2457991.782293,3.86,1.791349,,apf,callegacy
2457992.779084,7.56,1.75,,apf,hirsch2021
2457994.022782,2.27,1.577422,,hiresj,callegacy
2457994.024067,-3.49,1.516804,,hiresj,callegacy
2457995.855683,3.47,2.244925,,apf,callegacy
2457996.855631,2.9,2.06,,apf,hirsch2021
2458004.787735,2.94,1.914753,,apf,callegacy
2458007.809364,8.88,2.58,,apf,hirsch2021
2458009.844462,8.49,2.38464,,apf,callegacy
2458010.807049,11.05,2.0,,apf,hirsch2021
2458011.773883,9.55,1.8,,apf,hirsch2021
2458012.803184,8.13,2.4,,apf,hirsch2021
2458024.618652,-4.16,2.24,,apf,hirsch2021
2458025.722815,-1.69,1.8,,apf,hirsch2021
2458027.87455,-0.39,1.86439,,apf,callegacy
2458041.667482,7.61,2.46,,apf,hirsch2021
2458042.708941,1.93,2.292286,,apf,callegacy
2458088.613523,5.53,2.454204,,apf,callegacy
2458094.629903,4.32,2.31061,,apf,callegacy
2458096.679958,7.98,1.521422,,hiresj,callegacy
2458096.680687,7.17,1.492729,,hiresj,callegacy
2458115.664121,5.07,1.962663,,apf,callegacy
2458131.680512,5.77,1.780903,,apf,callegacy
2458155.655811,3.47,1.811698,,apf,callegacy
2458159.609756,2.91,1.773735,,apf,callegacy
2458205.994729,2.53,2.03,,apf,hirsch2021
2458208.009431,1.71,2.511505,,apf,callegacy
2458230.89294,9.27,1.90317,,apf,callegacy
2458233.96306,9.42,2.25,,apf,hirsch2021
2458240.865318,2.57,2.111599,,apf,callegacy
2458241.919491,8.82,2.123289,,apf,callegacy
2458247.914637,0.27,2.1,,apf,hirsch2021
2458248.882334,4.77,1.87,,apf,hirsch2021
2458250.853436,-4.12,2.29,,apf,hirsch2021
2458253.886944,-1.52,1.892483,,apf,callegacy
2458256.840411,2.79,1.954071,,apf,callegacy
2458260.797321,4.47,2.293765,,apf,callegacy
2458261.875726,1.64,2.142867,,apf,callegacy
2458267.859801,5.66,1.81,,apf,hirsch2021
2458270.789051,4.81,2.064385,,apf,callegacy
2458283.847219,7.23,2.15,,apf,hirsch2021
2458285.795625,6.16,2.31,,apf,hirsch2021
2458288.812108,3.98,1.720813,,apf,callegacy
2458289.780409,3.12,2.34,,apf,hirsch2021
2458291.754018,5.47,1.601962,,apf,callegacy
2458294.794062,3.55,2.302543,,apf,callegacy
2458302.059421,0.64,1.221029,,hiresj,callegacy
2458304.797964,6.97,1.633765,,apf,callegacy
2458307.785747,3.78,1.754024,,apf,callegacy
2458323.950225,11.39,2.084192,,apf,callegacy
2458326.954537,5.28,2.2,,apf,hirsch2021
2458329.978674,5.4,1.482584,,apf,callegacy
2458330.935984,5.29,2.08,,apf,hirsch2021
2458332.031831,11.98,1.265645,,hiresj,callegacy
2458332.973538,3.38,1.580879,,apf,callegacy
2458342.954528,-4.96,1.75,,apf,hirsch2021
2458346.923766,7.74,2.00751,,hiresj,callegacy
2458356.875711,6.46,1.971232,,apf,callegacy
2458368.819683,10.63,2.11,,apf,hirsch2021
2458372.793568,13.06,1.75,,apf,hirsch2021
2458376.861494,8.89,2.04,,apf,hirsch2021
2458378.869491,8.86,2.082111,,apf,callegacy
2458379.842585,5.52,2.09,,apf,hirsch2021
2458387.666539,8.51,1.77,,apf,hirsch2021
2458389.754507,2.48,1.931521,,apf,callegacy
2458395.933151,4.08,1.463551,,hiresj,callegacy
2458395.933823,4.19,1.463046,,hiresj,callegacy
2458395.933823,4.19,1.463046,,hiresj,callegacy
2458398.686028,7.5,1.86,,apf,hirsch2021
2458399.648872,13.19,2.563285,,apf,callegacy
2458400.653266,6.19,2.01,,apf,hirsch2021
2458405.636427,3.72,2.02,,apf,hirsch2021
2458410.681842,5.7,2.1,,apf,hirsch2021
2458418.690909,16.77,2.24,,apf,hirsch2021
2458425.589215,6.4,1.92,,apf,hirsch2021
2458448.68998,1.06,2.461199,,apf,callegacy
2458488.624944,3.95,2.510796,,apf,callegacy
2458491.762551,2.56,1.415737,,hiresj,callegacy
2458491.762551,2.56,1.415737,,hiresj,callegacy
2458586.963667,0.65,2.465308,,apf,callegacy
2458605.988753,6.03,3.58921,,apf,callegacy
2458605.988753,6.03,3.58921,,apf,callegacy
2458605.989552,4.4,3.0838,,apf,callegacy
2458647.127217,1.43,1.437127,,hiresj,callegacy
2458647.127877,6.67,1.393589,,hiresj,callegacy
2458649.107243,7.8,1.36228,,hiresj,callegacy
2458649.107243,7.8,1.36228,,hiresj,callegacy
2458649.10862,1.66,1.468563,,hiresj,callegacy
2458660.986473,5.7,3.140908,,apf,callegacy
2458676.799917,-3.3,2.193205,,apf,callegacy
2458677.883254,-9.58,1.771895,,apf,callegacy
2458686.802463,0.16,2.816678,,apf,callegacy
2458688.800133,1.86,1.752353,,apf,callegacy
2458690.798428,2.92,2.342726,,apf,callegacy
2458796.898722,9.4,1.814986,,hiresj,callegacy
2458796.898722,9.4,1.814986,,hiresj,callegacy
2458800.78293,10.05,3.21347,,apf,callegacy
2458800.783845,-4.82,2.990534,,apf,callegacy
2458800.784817,4.47,2.844475,,apf,callegacy
2458869.697412,-2.26,1.497289,,hiresj,callegacy
2458869.697412,-2.26,1.497289,,hiresj,callegacy
2458878.707519,5.03,1.425581,,hiresj,callegacy
2458879.702602,8.0,1.384165,,hiresj,callegacy
2458879.702602,8.0,1.384165,,hiresj,callegacy
